Area,MTU,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Consumption [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW]
BZN|NL,03.04.2021 15:00 - 03.04.2021 16:00 (CET/CEST),8.75,0.0,0.0,1875.5,684.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.0,2342.0,0.0,156.75,351.0,869.0,443.25
BZN|NL,03.04.2021 16:00 - 03.04.2021 17:00 (CET/CEST),9.0,0.0,0.0,1910.5,684.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.0,2044.75,0.0,119.25,356.25,861.0,523.0
BZN|NL,03.04.2021 17:00 - 03.04.2021 18:00 (CET/CEST),8.5,0.0,0.0,2200.25,859.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.0,2069.5,0.0,59.25,350.5,997.75,609.25
BZN|NL,03.04.2021 18:00 - 03.04.2021 19:00 (CET/CEST),9.0,0.0,0.0,2616.75,1121.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.25,2184.5,0.0,23.25,345.75,1113.5,666.75
BZN|NL,03.04.2021 19:00 - 03.04.2021 20:00 (CET/CEST),8.25,0.0,0.0,2764.25,1254.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.0,1911.25,0.0,5.75,343.25,1180.5,659.25
BZN|NL,03.04.2021 20:00 - 03.04.2021 21:00 (CET/CEST),9.0,0.0,0.0,2846.5,1363.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.25,1850.0,0.0,0.0,348.25,1112.0,591.5
BZN|NL,03.04.2021 21:00 - 03.04.2021 22:00 (CET/CEST),9.0,0.0,0.0,2814.5,1367.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.25,1699.0,0.0,0.0,344.0,1068.0,517.0
BZN|NL,03.04.2021 22:00 - 03.04.2021 23:00 (CET/CEST),9.0,0.0,0.0,2721.0,1348.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.0,1531.0,0.0,0.0,337.25,1061.25,488.25
BZN|NL,03.04.2021 23:00 - 04.04.2021 00:00 (CET/CEST),9.0,0.0,0.0,2631.25,1187.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.0,1240.0,0.0,0.0,341.75,898.75,405.25
BZN|NL,04.04.2021 00:00 - 04.04.2021 01:00 (CET/CEST),9.0,0.0,0.0,2716.25,942.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.0,922.0,0.0,0.0,344.75,762.0,343.5
BZN|NL,04.04.2021 01:00 - 04.04.2021 02:00 (CET/CEST),8.75,0.0,0.0,2406.5,873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.0,700.0,0.0,0.0,342.75,587.5,292.5
